student_name,subject,score,timeSpent
Ian Williams,Chemistry,25.31,80
Alice Wilson,Math,8.95,62
Diana Johnson,Chemistry,19.79,37
Bob Wilson,IT,9.6,72
George Garcia,Statistics,40.5,83
Charlie Martinez,Chemistry,36.58,85
Fiona Martinez,Math,6.62,118
Julia Martinez,Biology,40.38,11
Alice Martinez,Math,72.76,101
Hannah Martinez,History,79.27,24
Diana Wilson,Biology,40.05,116
Hannah Johnson,Math,77.39,80
Fiona Garcia,History,37.26,115
Fiona Miller,Biology,69.82,110
Julia Jones,Statistics,28.92,118
Hannah Brown,History,82.88,49
Ethan Garcia,Biology,96.94,37
Fiona Johnson,Chemistry,50.1,18
Bob Garcia,Math,20.65,77
Fiona Williams,Statistics,63.41,10
George Wilson,Statistics,25.89,107
Alice Miller,Biology,95.17,43
George Smith,History,27.97,19
Fiona Wilson,Biology,68.24,116
Ethan Martinez,Statistics,58.82,23
Fiona Miller,IT,71.44,105
Bob Johnson,IT,4.59,104
Ethan Williams,Statistics,33.1,47
Fiona Smith,History,21.14,19
Ethan Johnson,IT,18.79,107
Ian Davis,Math,27.22,19
Diana Johnson,Math,21.25,96
Fiona Smith,History,21.44,95
Ethan Garcia,Math,76.58,101
Fiona Wilson,History,81.42,109
Alice Miller,Biology,43.56,98
Bob Johnson,Math,84.18,117
Ian Garcia,Biology,53.98,106
Diana Martinez,Biology,63.87,13
Ian Wilson,Statistics,35.57,107
Alice Davis,Biology,82.38,15
Fiona Garcia,Math,14.22,24
Bob Jones,Biology,28.48,115
Julia Smith,Biology,21.64,108
Bob Garcia,Biology,42.15,101
Diana Williams,Statistics,29.99,110
Diana Smith,Biology,62.14,60
Charlie Miller,History,21.82,43
Julia Jones,Chemistry,73.59,29
Hannah Garcia,IT,3.22,33
Julia Martinez,Chemistry,32.78,70
Fiona Wilson,IT,92.48,114
Diana Johnson,Math,7.2,97
Ethan Jones,Biology,18.09,106
Bob Smith,IT,59.76,79
Fiona Johnson,Biology,59.27,73
Diana Jones,Biology,52.51,60
Charlie Miller,Math,68.63,30
Charlie Miller,History,89.78,13
Charlie Davis,Statistics,64.52,37
Diana Martinez,Biology,23.2,91
George Jones,Biology,89.4,67
George Martinez,History,12.77,15
Fiona Williams,History,45.1,71
Fiona Davis,Math,35.85,103
George Johnson,Statistics,73.99,18
Alice Smith,Math,53.27,34
Ian Davis,IT,9.48,85
Alice Johnson,Chemistry,23.87,112
Ethan Jones,Math,22.24,52
Ian Williams,IT,38.44,36
Hannah Jones,Math,65.43,47
Charlie Davis,Chemistry,93.51,100
Ian Garcia,Statistics,73.41,70
Diana Jones,History,45.89,27
Bob Garcia,Math,84.7,50
Bob Jones,Chemistry,45.18,55
Charlie Johnson,IT,71.69,118
Alice Johnson,IT,22.1,102
George Miller,Statistics,85.44,95
Diana Williams,History,27.67,70
Julia Johnson,Biology,5.24,47
Fiona Williams,Statistics,22.2,66
Julia Davis,Statistics,33.83,116
Ian Martinez,Statistics,66.77,65
Ethan Brown,Statistics,87.85,19
Hannah Smith,Chemistry,88.61,106
Bob Davis,Statistics,74.64,113
Ian Williams,History,54.49,84
Fiona Johnson,Chemistry,4.57,14
Alice Garcia,IT,27.04,105
Alice Miller,IT,61.02,10
Hannah Smith,Chemistry,24.82,52
Ethan Davis,Statistics,83.56,62
Ethan Johnson,History,88.78,41
Ian Davis,Biology,80.93,54
Charlie Jones,Chemistry,57.64,49
Fiona Williams,IT,31.1,48
Diana Martinez,History,21.51,89
Fiona Davis,IT,36.18,74
Alice Williams,Biology,36.09,14
Charlie Wilson,IT,10.36,119
Ethan Wilson,IT,35.75,10
Hannah Garcia,Math,17.9,114
Diana Miller,IT,85.14,112
Julia Davis,Chemistry,12.43,111
Charlie Jones,Chemistry,6.13,114
Fiona Wilson,Biology,24.55,83
Hannah Martinez,Chemistry,18.13,35
Alice Smith,Biology,4.25,37
George Jones,Math,34.97,47
Julia Brown,IT,45.95,36
Bob Williams,Statistics,25.52,73
Alice Jones,Biology,14.47,87
Julia Wilson,History,78.89,34
George Miller,Statistics,67.25,40
Diana Jones,IT,57.04,95
Charlie Wilson,Biology,94.48,57
Charlie Smith,Math,18.13,18
Ethan Smith,Math,15.75,26
Bob Johnson,Math,33.34,113
Julia Smith,Biology,84.8,38
Ethan Davis,Biology,63.08,110
Bob Wilson,History,54.99,52
Bob Smith,Math,27.38,120
Hannah Miller,Biology,91.68,34
Ethan Garcia,Math,74.55,116
Diana Wilson,Chemistry,82.52,39
Charlie Johnson,Chemistry,16.59,58
Julia Davis,History,19.82,70
Julia Smith,Chemistry,86.47,47
Bob Smith,Chemistry,56.74,73
Alice Johnson,IT,70.3,74
Ethan Smith,Biology,50.77,18
George Wilson,Chemistry,95.44,53
George Garcia,Biology,12.68,91
Julia Martinez,Biology,48.67,53
Ethan Williams,History,17.22,12
Fiona Wilson,Chemistry,47.18,113
Diana Davis,Statistics,91.46,40
Charlie Smith,Biology,64.2,111
Hannah Martinez,Biology,73.22,106
Hannah Wilson,Statistics,16.01,90
Alice Williams,History,68.4,101
Julia Miller,IT,5.38,97
Fiona Brown,Math,7.94,32
Bob Jones,History,43.41,83
Fiona Davis,Math,60.24,97
Ethan Williams,Math,17.64,47
Diana Smith,Math,94.93,47
George Wilson,IT,4.05,103
Ian Martinez,IT,74.97,46
Diana Davis,Chemistry,44.15,42
George Brown,History,99.29,25
Bob Davis,Math,55.36,40
Hannah Wilson,IT,63.09,64
Bob Williams,Statistics,89.85,116
Charlie Jones,Chemistry,2.2,20
Hannah Davis,History,13.05,36
Diana Williams,IT,68.91,62
Julia Jones,Statistics,89.73,56
Hannah Williams,Math,68.46,77
Julia Smith,Biology,79.35,112
Hannah Williams,Statistics,48.63,93
Charlie Jones,Math,58.14,91
Fiona Jones,Biology,12.06,115
Ethan Garcia,IT,25.35,19
George Davis,Biology,67.65,97
Ian Brown,Math,11.23,68
Ethan Brown,History,74.63,16
George Garcia,History,83.07,109
Ian Miller,Math,14.72,39
Ethan Davis,Biology,99.39,24
Alice Wilson,Biology,43.5,70
Diana Davis,History,98.19,25
Julia Jones,Statistics,42.07,34
Ian Brown,Math,46.77,56
George Johnson,Biology,75.58,22
Hannah Garcia,Math,34.25,49
Alice Miller,Math,37.93,93
George Garcia,Chemistry,39.98,117
George Williams,IT,31.68,23
Julia Wilson,Statistics,29.23,63
Alice Martinez,Statistics,95.68,51
George Smith,Biology,39.58,44
Julia Jones,IT,93.84,53
Ian Garcia,Chemistry,46.89,14
Diana Garcia,IT,22.16,71
Ian Davis,IT,53.6,88
Bob Smith,Chemistry,58.21,90
George Williams,Math,92.98,75
Diana Davis,Biology,24.57,80
Ian Davis,Math,68.06,66
Ethan Williams,History,4.06,104
Julia Miller,Chemistry,53.9,17
Diana Miller,IT,39.71,113
Fiona Martinez,IT,49.68,98
Julia Miller,Chemistry,99.14,35
Bob Jones,History,33.92,70
Ian Brown,Statistics,20.72,108
Julia Martinez,Chemistry,44.2,47
Ethan Smith,Chemistry,44.38,62
Bob Williams,IT,74.73,63
Alice Johnson,IT,19.32,97
Ian Smith,Statistics,10.25,94
Hannah Wilson,Biology,67.86,93
Hannah Davis,Math,93.59,21
George Johnson,Math,44.24,113
Fiona Brown,Biology,96.25,116
Hannah Garcia,IT,67.2,69
Alice Wilson,History,18.1,115
George Williams,Statistics,64.91,114
Ian Garcia,IT,99.47,96
Diana Miller,Math,61.7,102
Alice Johnson,Chemistry,78.71,50
Charlie Johnson,History,48.8,68
Hannah Wilson,History,52.35,62
Ethan Johnson,Chemistry,18.08,84
Julia Martinez,Statistics,59.08,46
Alice Miller,Statistics,92.54,112
Alice Williams,Chemistry,14.31,15
Bob Davis,IT,45.86,61
Hannah Brown,IT,37.46,91
Bob Jones,History,63.43,64
Bob Brown,Statistics,99.68,23
Diana Wilson,Math,50.2,84
Hannah Davis,Statistics,86.03,95
Diana Jones,IT,14.38,87
Fiona Johnson,Chemistry,84.44,59
Hannah Jones,Math,17.37,29
Fiona Miller,Statistics,58.04,104
Fiona Martinez,Math,49.47,52
Julia Smith,Statistics,48.87,107
Ian Jones,Math,37.64,28
Hannah Brown,History,79.77,67
Ian Smith,History,80.15,99
Hannah Smith,Math,61.99,100
Bob Williams,History,31.62,17
Ethan Smith,Statistics,89.88,102
George Martinez,IT,45.16,33
Bob Jones,Biology,36.07,20
Ian Davis,Biology,50.04,67
Ethan Martinez,Math,66.29,117
Hannah Davis,IT,62.27,69
Fiona Miller,Chemistry,93.11,78
Fiona Brown,Statistics,35.8,54
Ethan Johnson,Math,11.0,12
Charlie Wilson,Math,36.21,80
Charlie Williams,IT,2.16,40
Diana Jones,Biology,13.94,23
Charlie Davis,Statistics,75.15,53
Fiona Smith,Math,82.49,58
Ethan Jones,Chemistry,99.94,17
Charlie Jones,History,21.04,107
Ethan Garcia,Biology,24.64,90
Alice Wilson,Math,76.4,50
Julia Wilson,History,35.85,23
Ethan Brown,Statistics,86.92,113
Diana Williams,History,78.97,48
Diana Davis,Chemistry,50.79,25
Diana Jones,Biology,49.22,28
Ian Garcia,Math,65.18,71
Charlie Wilson,Statistics,12.99,120
Bob Wilson,IT,80.19,52
Hannah Jones,Statistics,79.21,84
George Davis,IT,4.82,64
Fiona Williams,History,27.73,27
Hannah Davis,IT,75.9,86
Julia Williams,Math,67.44,23
Ian Brown,IT,94.2,89
Diana Williams,Chemistry,15.4,21
Bob Wilson,Biology,78.26,52
Ian Davis,Biology,78.16,65
Ian Williams,Biology,90.64,98
Julia Williams,History,15.86,88
George Martinez,Biology,73.44,35
Diana Martinez,Biology,61.09,18
Ethan Miller,Biology,90.84,93
Ian Smith,History,22.63,67
Charlie Garcia,IT,59.78,88
Ethan Smith,Chemistry,54.54,51
Diana Smith,Statistics,95.75,40
Julia Martinez,Math,49.4,61
Charlie Smith,Chemistry,69.78,45
Bob Miller,Chemistry,74.96,95
Diana Jones,IT,16.06,79
Alice Brown,Statistics,30.75,108
Hannah Jones,Chemistry,94.88,35
Hannah Wilson,History,16.68,86
Bob Smith,IT,81.52,57
George Wilson,Statistics,6.54,23
Charlie Williams,Chemistry,42.59,71
Ian Smith,Chemistry,9.47,52
George Wilson,Math,57.86,70
George Williams,Statistics,91.77,92
Alice Williams,Chemistry,36.46,106
Bob Wilson,Chemistry,85.47,52
Julia Miller,Math,13.69,54
Alice Brown,History,40.86,90
Fiona Wilson,IT,83.62,44
Ian Martinez,Statistics,12.72,98
Ethan Garcia,History,5.52,82
Bob Brown,Chemistry,67.01,111
Ian Jones,IT,43.74,26
Hannah Martinez,IT,14.16,77
Julia Martinez,History,53.74,107
Julia Davis,IT,90.72,94
Bob Martinez,IT,65.23,56
George Garcia,History,76.04,106
George Davis,Biology,87.42,79
Charlie Williams,Math,29.66,113
Julia Miller,IT,42.91,47
Julia Martinez,Biology,16.76,52
Ian Williams,Statistics,15.06,113
Diana Jones,Statistics,58.83,48
Ian Wilson,Biology,60.63,86
George Wilson,Chemistry,43.31,43
Bob Wilson,Statistics,27.37,40
Ian Wilson,IT,14.13,72
Diana Johnson,IT,24.78,31
Fiona Johnson,Chemistry,33.96,115
Bob Jones,Biology,60.52,38
Ian Smith,Statistics,37.18,100
George Wilson,Chemistry,22.26,113
Ian Johnson,History,31.48,19
Hannah Williams,Statistics,90.5,74
Charlie Garcia,Math,58.58,71
Ethan Johnson,Math,57.9,47
Bob Davis,Math,55.79,31
Ian Brown,History,35.11,100
Bob Miller,History,66.45,69
George Johnson,Math,86.46,100
Diana Garcia,History,38.65,63
Diana Wilson,Statistics,43.6,79
George Jones,History,72.21,17
Diana Johnson,IT,25.34,111
Ian Wilson,Chemistry,83.42,87
Ethan Garcia,History,39.59,94
Bob Brown,Math,18.13,116
Alice Miller,Math,5.32,93
George Williams,Biology,63.46,33
Julia Smith,Biology,50.71,25
Ian Jones,Biology,46.41,72
Bob Miller,Statistics,93.67,35
George Jones,History,51.05,75
Ian Wilson,Math,12.91,110
Alice Johnson,Statistics,63.75,43
Hannah Jones,Math,62.43,40
Hannah Miller,Math,66.65,45
Ethan Wilson,Statistics,51.95,107
Diana Johnson,Chemistry,89.76,25
Bob Jones,History,19.71,12
Julia Brown,Biology,77.22,53
Alice Johnson,Chemistry,40.21,74
Ethan Miller,History,63.61,109
Diana Miller,History,22.51,34
George Martinez,Statistics,22.04,87
Fiona Davis,Statistics,41.99,95
Bob Miller,Math,76.03,113
Ethan Williams,Statistics,44.08,32
Alice Garcia,Biology,59.06,80
George Smith,Math,11.93,116
Alice Williams,History,8.74,19
Fiona Davis,Math,70.68,12
Fiona Jones,Math,49.49,99
Bob Johnson,Chemistry,33.04,40
Ethan Jones,IT,26.89,109
George Jones,IT,41.87,28
Ian Davis,Math,49.08,110
Ethan Wilson,Chemistry,6.67,52
Ethan Davis,IT,23.21,85
Ian Smith,Math,22.55,68
Fiona Brown,Statistics,64.88,34
Hannah Johnson,Biology,65.13,102
Charlie Brown,Math,87.09,79
Ian Wilson,Chemistry,55.76,24
Charlie Brown,Statistics,1.91,52
Diana Davis,History,10.26,37
Julia Martinez,Math,91.74,86
Julia Garcia,Biology,13.45,93
George Garcia,Chemistry,94.92,34
Alice Williams,Math,32.15,84
Ethan Wilson,Chemistry,12.17,91
Ethan Davis,History,79.53,31
Hannah Davis,IT,58.66,25
Fiona Miller,IT,28.78,15
Diana Wilson,IT,17.35,40
Fiona Brown,Chemistry,40.81,63
Ethan Garcia,Chemistry,74.98,78
Fiona Johnson,Math,41.86,46
Julia Martinez,Math,49.11,73
Charlie Martinez,IT,46.04,116
George Davis,History,38.47,94
Diana Jones,History,55.2,34
George Jones,Biology,89.62,53
Ethan Williams,IT,35.77,56
Hannah Brown,History,96.76,115
Charlie Martinez,Biology,65.82,72
George Miller,Statistics,85.71,22
Fiona Jones,Math,54.69,69
Ian Garcia,Statistics,83.44,82
Bob Johnson,Biology,31.27,117
Charlie Martinez,Math,16.85,69
Alice Jones,Chemistry,23.56,11
Bob Johnson,Chemistry,9.99,98
Julia Johnson,History,7.45,47
Fiona Garcia,Math,38.5,50
Fiona Garcia,History,14.22,25
Alice Brown,Math,3.31,43
Ian Wilson,Statistics,53.88,21
Bob Williams,Chemistry,81.6,74
Julia Jones,History,72.53,103
Ethan Davis,History,34.85,55
Hannah Smith,Chemistry,35.17,43
Diana Garcia,Chemistry,7.06,20
Ethan Miller,Statistics,20.12,82
Julia Smith,History,67.94,51
Alice Jones,Statistics,71.53,18
Bob Miller,History,30.14,33
Bob Miller,History,19.35,45
Hannah Johnson,Statistics,34.24,99
Hannah Brown,History,11.93,55
Diana Brown,Statistics,66.76,27
Julia Davis,Biology,92.13,118
Ethan Brown,Biology,94.13,60
George Williams,Chemistry,78.9,74
Fiona Garcia,History,33.8,64
Ethan Brown,Statistics,40.32,15
Bob Jones,Chemistry,55.79,81
Ian Williams,IT,65.68,18
Ian Jones,Biology,12.57,99
Charlie Wilson,Biology,64.82,75
Diana Miller,History,22.48,13
George Garcia,IT,90.05,32
Bob Johnson,Chemistry,58.11,99
Fiona Wilson,Math,43.26,36
Bob Williams,Statistics,56.07,40
Alice Jones,IT,97.12,73
Bob Wilson,Chemistry,35.91,105
Bob Johnson,Math,71.51,66
Bob Brown,History,15.28,116
Bob Brown,Math,4.64,54
Julia Davis,Math,93.94,42
George Jones,Biology,33.12,10
Diana Wilson,Statistics,96.22,19
Diana Martinez,Math,10.64,111
Fiona Martinez,Statistics,76.44,47
Julia Miller,History,57.72,67
George Martinez,History,5.12,120
Charlie Davis,History,57.64,108
Fiona Williams,Chemistry,38.35,119
Fiona Martinez,Statistics,85.21,10
Alice Miller,IT,98.69,25
Fiona Martinez,Biology,6.56,76
Alice Martinez,Chemistry,64.82,116
Diana Smith,Math,64.11,18
Diana Williams,IT,6.85,79
Diana Brown,Chemistry,98.85,71
Alice Martinez,Biology,5.81,102
Alice Wilson,Statistics,61.58,52
Julia Garcia,Statistics,35.1,28
Fiona Smith,Math,5.69,31
Ethan Garcia,Math,62.9,52
Hannah Miller,Statistics,27.29,78
Julia Jones,Chemistry,69.75,110
Julia Smith,Statistics,52.1,27
Alice Davis,Biology,52.43,15
George Johnson,History,60.09,111
Bob Martinez,Math,81.81,52
Charlie Garcia,Biology,71.6,17
Ian Davis,Biology,44.03,71
Bob Martinez,Math,40.12,74
Ian Miller,Biology,62.72,104
Bob Jones,IT,0.72,72
Bob Wilson,Chemistry,31.59,112
Hannah Jones,IT,38.3,82
George Garcia,Math,36.86,103
Bob Wilson,Biology,87.51,85
Diana Davis,Biology,43.15,58
Hannah Garcia,Statistics,16.74,42
George Davis,Math,8.16,111
Hannah Davis,Math,33.52,107
Diana Williams,Biology,29.37,94
Bob Johnson,Biology,92.92,62
Hannah Brown,History,1.17,96
Hannah Brown,Math,50.33,68
Julia Williams,IT,69.9,80
Hannah Jones,IT,91.11,27
Ethan Williams,Chemistry,54.49,105
Julia Williams,Statistics,15.3,23
Charlie Jones,IT,7.85,22
Ethan Wilson,Math,39.11,91
Alice Williams,Math,8.2,87
Julia Johnson,IT,71.73,94
Fiona Williams,Statistics,35.71,93
Charlie Brown,Math,46.89,52
Charlie Davis,Biology,86.71,43
Ethan Wilson,Math,63.64,25
Fiona Williams,Statistics,20.61,57
Fiona Williams,Statistics,71.92,115
Alice Miller,Statistics,51.45,78
Diana Wilson,Chemistry,66.33,86
Bob Garcia,History,24.38,66
Ethan Miller,Biology,78.44,26
Ethan Davis,Biology,46.73,79
Alice Garcia,Math,56.18,66
Charlie Johnson,Statistics,80.49,53
Diana Brown,Statistics,48.11,92
Alice Smith,Statistics,83.09,33
Alice Williams,Statistics,41.77,80
George Jones,IT,46.7,60
Fiona Wilson,IT,74.94,71
Charlie Jones,Statistics,2.26,109
George Brown,Biology,29.47,83
Hannah Smith,Math,31.07,110
Bob Wilson,Math,26.38,58
Diana Williams,Math,69.09,59
Bob Smith,Chemistry,4.6,110
Julia Martinez,Biology,98.24,50
Hannah Jones,IT,35.01,88
Fiona Garcia,Math,11.54,26
Alice Garcia,History,60.24,72
Hannah Williams,Statistics,71.57,10
Hannah Martinez,History,93.24,54
Diana Davis,Math,45.41,39
Charlie Jones,History,18.94,115
Diana Martinez,Math,96.31,84
Julia Jones,IT,94.82,10
Alice Brown,Statistics,96.65,65
George Johnson,IT,78.58,56
Bob Jones,Math,64.26,46
Ethan Johnson,Biology,56.85,41
Fiona Miller,History,47.16,97
George Martinez,Statistics,16.26,97
Fiona Smith,IT,72.45,95
Ethan Wilson,Biology,82.47,56
Ethan Williams,Chemistry,44.34,115
Fiona Garcia,Chemistry,15.62,92
Fiona Davis,IT,58.61,83
Charlie Martinez,History,55.84,107
Diana Garcia,Chemistry,18.49,99
Fiona Johnson,Chemistry,67.1,41
Ian Davis,Biology,52.89,16
George Garcia,Statistics,47.46,72
Ethan Williams,Math,56.74,116
Ian Jones,Chemistry,24.07,38
Charlie Wilson,History,40.75,64
George Johnson,Chemistry,22.16,22
Charlie Wilson,Chemistry,46.86,51
Julia Williams,Math,82.55,40
Bob Garcia,Statistics,89.58,11
Fiona Garcia,Math,99.49,113
Ethan Garcia,Biology,15.57,14
George Wilson,IT,40.73,10
Charlie Martinez,Statistics,80.44,120
George Williams,Chemistry,69.12,79
Julia Brown,Biology,13.19,85
Hannah Jones,History,24.78,102
Ian Williams,Math,79.02,113
Fiona Smith,Biology,43.85,19
Diana Johnson,Statistics,72.49,65
Hannah Johnson,Statistics,18.79,96
Bob Wilson,Biology,16.0,30
Julia Miller,History,47.71,25
Ian Martinez,IT,32.86,109
Diana Garcia,Statistics,44.02,47
Bob Martinez,Biology,49.93,29
Bob Martinez,Biology,40.03,59
Julia Miller,Math,45.66,96
George Smith,Biology,45.71,43
Bob Miller,Math,79.76,37
Julia Jones,Biology,37.68,63
George Williams,Chemistry,21.53,18
Hannah Jones,Statistics,57.14,59
George Johnson,Biology,12.97,22
Charlie Johnson,Statistics,62.53,16
George Brown,Math,20.28,102
Alice Wilson,Biology,38.32,24
Fiona Williams,IT,38.19,117
Alice Johnson,Chemistry,86.35,73
Bob Johnson,Chemistry,42.27,27
Diana Miller,Math,64.62,73
Ethan Johnson,Chemistry,57.35,118
Julia Wilson,IT,87.31,72
Julia Johnson,History,2.14,13
Bob Williams,Math,48.19,29
Charlie Johnson,IT,73.7,105
Alice Smith,History,69.89,102
Julia Johnson,Statistics,8.91,56
Bob Wilson,Math,73.86,39
Alice Williams,Biology,35.63,25
Fiona Wilson,IT,77.96,99
Fiona Garcia,History,79.87,51
Bob Miller,History,4.06,88
Fiona Johnson,Biology,10.18,92
Fiona Wilson,History,34.98,49
George Garcia,Statistics,36.94,62
Ian Smith,History,31.01,38
Diana Johnson,Statistics,1.58,22
George Miller,Biology,83.12,61
Ethan Jones,Biology,91.67,80
Fiona Williams,Statistics,98.09,79
Alice Davis,History,6.51,82
Fiona Johnson,History,41.57,49
Ethan Davis,IT,75.27,102
Julia Williams,Statistics,67.56,81
Julia Smith,IT,1.48,89
George Martinez,IT,24.37,92
Charlie Smith,Statistics,84.26,120
Diana Jones,Statistics,57.75,37
Ian Smith,Biology,69.72,74
Julia Davis,Biology,97.59,34
Diana Davis,Math,18.85,89
Alice Johnson,Statistics,47.54,66
Diana Wilson,Statistics,48.88,85
Hannah Davis,History,44.51,104
Diana Williams,Chemistry,31.49,98
George Garcia,Statistics,11.73,50
Charlie Miller,Math,82.48,47
Ian Martinez,Statistics,81.18,110
George Brown,Biology,45.65,37
Alice Brown,History,96.59,54
Hannah Smith,Statistics,56.04,45
Diana Martinez,Statistics,83.9,84
Hannah Williams,History,48.7,48
Alice Miller,IT,78.2,50
Bob Brown,Biology,90.54,104
Diana Jones,Biology,45.88,15
Diana Williams,Biology,22.65,36
Bob Johnson,Chemistry,96.14,49
George Miller,Math,45.74,79
Alice Smith,History,52.39,27
George Martinez,IT,26.37,11
Ethan Davis,Statistics,25.48,31
George Williams,Chemistry,49.59,36
Diana Miller,Biology,23.1,119
Charlie Garcia,Biology,73.26,82
Ian Brown,Math,15.78,50
Bob Miller,Statistics,16.46,23
Charlie Johnson,IT,59.34,80
Bob Williams,Chemistry,98.16,42
Alice Brown,History,34.65,83
Alice Brown,History,37.07,61
George Williams,Biology,30.16,25
Ethan Smith,Biology,84.78,75
George Jones,History,79.8,70
Ethan Martinez,Chemistry,42.31,47
Charlie Garcia,Biology,38.01,105
Julia Miller,Math,8.43,56
Ethan Wilson,IT,95.76,56
Hannah Williams,Biology,50.61,33
Ian Williams,Math,15.04,22
Ethan Brown,Biology,63.39,22
Hannah Davis,Chemistry,3.71,37
George Garcia,Statistics,97.91,101
George Jones,Math,58.81,62
Ethan Jones,Chemistry,15.14,31
Fiona Williams,Statistics,97.22,25
Diana Davis,Statistics,18.12,30
Alice Garcia,IT,3.33,19
Bob Williams,Statistics,13.95,59
Fiona Davis,History,55.89,19
Hannah Davis,Math,90.83,16
Diana Wilson,Biology,60.31,73
Fiona Jones,Math,59.2,82
Ethan Miller,Statistics,26.71,115
Ian Brown,Chemistry,18.72,83
Diana Miller,History,74.42,29
Bob Jones,Biology,32.41,76
Charlie Williams,Math,25.51,41
Charlie Davis,IT,5.79,94
Charlie Smith,Statistics,2.76,101
Bob Johnson,Math,55.31,36
Charlie Jones,Biology,18.78,120
Fiona Miller,Math,97.16,23
Alice Davis,Math,70.69,18
Ethan Garcia,Math,39.89,86
Charlie Brown,Biology,72.97,110
Ian Garcia,IT,2.88,13
Hannah Garcia,Chemistry,48.37,15
Diana Garcia,Statistics,48.6,57
Ian Brown,History,26.67,83
Bob Johnson,Math,74.35,61
George Jones,History,96.23,46
Bob Wilson,IT,43.9,68
Fiona Wilson,Statistics,3.59,16
George Williams,Biology,7.61,17
Fiona Davis,Chemistry,29.44,114
Hannah Smith,IT,72.61,35
Bob Smith,Chemistry,79.07,82
Hannah Williams,Statistics,23.14,10
Hannah Wilson,IT,63.31,87
Julia Smith,Statistics,23.83,31
Bob Williams,Math,79.82,76
Ian Davis,Statistics,3.54,24
Charlie Davis,Math,42.25,114
Diana Garcia,Math,82.8,15
Diana Miller,Statistics,1.18,104
Charlie Johnson,IT,39.74,48
Alice Brown,IT,76.57,52
Ian Wilson,Biology,72.65,113
Charlie Martinez,IT,13.71,111
Fiona Johnson,Chemistry,41.36,46
Diana Martinez,Biology,69.25,36
Charlie Brown,History,14.95,84
Hannah Garcia,IT,86.12,110
Hannah Williams,Statistics,73.88,107
Ian Miller,History,29.57,85
Diana Miller,Biology,90.76,43
Ethan Jones,Statistics,28.71,12
Bob Brown,Chemistry,7.22,108
Diana Smith,Chemistry,70.04,15
Ian Jones,Statistics,63.59,29
Ethan Brown,Statistics,14.2,34
Fiona Davis,IT,55.53,113
Hannah Jones,IT,36.31,112
